Contract_ID,tenure,CustomerID,Contract,PaperlessBilling,PaymentMethod
CONT5732,10,C5732,Month-to-month,Yes,Mailed check
CONT5733,19,C5733,Month-to-month,Yes,Electronic check
CONT5734,71,C5734,Two year,No,Bank transfer (automatic)
CONT5735,72,C5735,Two year,Yes,Mailed check
CONT5736,48,C5736,Two year,No,Mailed check
CONT5737,1,C5737,Month-to-month,No,Mailed check
CONT5738,18,C5738,Month-to-month,No,Electronic check
CONT5739,1,C5739,Month-to-month,No,Mailed check
CONT5740,67,C5740,Two year,No,Bank transfer (automatic)
CONT5741,69,C5741,Two year,No,Mailed check
CONT5742,19,C5742,Month-to-month,Yes,Electronic check
CONT5743,72,C5743,Two year,Yes,Mailed check
CONT5744,38,C5744,Two year,No,Mailed check
CONT5745,40,C5745,One year,No,Electronic check
CONT5746,61,C5746,Two year,Yes,Mailed check
CONT5747,10,C5747,Month-to-month,Yes,Credit card (automatic)
CONT5748,32,C5748,One year,Yes,Credit card (automatic)
CONT5749,21,C5749,Month-to-month,Yes,Credit card (automatic)
CONT5750,59,C5750,One year,Yes,Electronic check
CONT5751,13,C5751,Month-to-month,Yes,Electronic check
CONT5752,47,C5752,Two year,No,Credit card (automatic)
CONT5753,69,C5753,Two year,Yes,Bank transfer (automatic)
CONT5754,2,C5754,Month-to-month,Yes,Credit card (automatic)
CONT5755,22,C5755,Month-to-month,No,Bank transfer (automatic)
CONT5756,15,C5756,Month-to-month,Yes,Electronic check
CONT5757,53,C5757,Two year,No,Credit card (automatic)
CONT5758,28,C5758,Month-to-month,No,Mailed check
CONT5759,22,C5759,One year,No,Mailed check
CONT5760,1,C5760,Month-to-month,Yes,Mailed check
CONT5761,16,C5761,Month-to-month,Yes,Electronic check
CONT5762,48,C5762,Two year,No,Mailed check
CONT5763,30,C5763,Month-to-month,Yes,Bank transfer (automatic)
CONT5764,3,C5764,Month-to-month,Yes,Electronic check
CONT5765,57,C5765,Two year,No,Electronic check
CONT5766,68,C5766,One year,Yes,Credit card (automatic)
CONT5767,23,C5767,One year,No,Bank transfer (automatic)
CONT5768,65,C5768,Two year,Yes,Credit card (automatic)
CONT5769,44,C5769,One year,Yes,Bank transfer (automatic)
CONT5770,71,C5770,Two year,Yes,Bank transfer (automatic)
CONT5771,37,C5771,One year,No,Credit card (automatic)
CONT5772,12,C5772,Month-to-month,No,Mailed check
CONT5773,69,C5773,Two year,Yes,Bank transfer (automatic)
CONT5774,35,C5774,Month-to-month,No,Electronic check
CONT5775,5,C5775,Month-to-month,Yes,Bank transfer (automatic)
CONT5776,58,C5776,Two year,No,Bank transfer (automatic)
CONT5777,72,C5777,Two year,Yes,Bank transfer (automatic)
CONT5778,72,C5778,Two year,No,Mailed check
CONT5779,1,C5779,Month-to-month,No,Credit card (automatic)
CONT5780,39,C5780,One year,Yes,Electronic check
CONT5781,53,C5781,One year,No,Credit card (automatic)
CONT5782,27,C5782,Month-to-month,Yes,Electronic check
CONT5783,1,C5783,Month-to-month,Yes,Electronic check
CONT5784,1,C5784,Month-to-month,Yes,Electronic check
CONT5785,18,C5785,Month-to-month,No,Electronic check
CONT5786,46,C5786,Two year,Yes,Mailed check
CONT5787,72,C5787,Two year,Yes,Credit card (automatic)
CONT5788,36,C5788,Month-to-month,Yes,Electronic check
CONT5789,4,C5789,Month-to-month,Yes,Electronic check
CONT5790,25,C5790,Two year,No,Credit card (automatic)
CONT5791,40,C5791,Month-to-month,Yes,Electronic check
CONT5792,63,C5792,Month-to-month,Yes,Electronic check
CONT5793,15,C5793,Month-to-month,Yes,Mailed check
CONT5794,14,C5794,Month-to-month,Yes,Credit card (automatic)
CONT5795,72,C5795,Two year,Yes,Bank transfer (automatic)
CONT5796,39,C5796,Month-to-month,Yes,Electronic check
CONT5797,47,C5797,Two year,Yes,Credit card (automatic)
CONT5798,19,C5798,Month-to-month,Yes,Credit card (automatic)
CONT5799,5,C5799,Month-to-month,Yes,Electronic check
CONT5800,13,C5800,Month-to-month,Yes,Electronic check
CONT5801,17,C5801,Month-to-month,No,Bank transfer (automatic)
CONT5802,34,C5802,Month-to-month,Yes,Electronic check
CONT5803,42,C5803,Month-to-month,Yes,Electronic check
CONT5804,5,C5804,Month-to-month,Yes,Electronic check
CONT5805,71,C5805,Two year,No,Credit card (automatic)
CONT5806,19,C5806,Month-to-month,No,Bank transfer (automatic)
CONT5807,2,C5807,Month-to-month,Yes,Electronic check
CONT5808,57,C5808,Two year,No,Credit card (automatic)
CONT5809,72,C5809,Two year,Yes,Electronic check
CONT5810,6,C5810,Month-to-month,Yes,Mailed check
CONT5811,17,C5811,Month-to-month,Yes,Electronic check
CONT5812,61,C5812,Two year,No,Bank transfer (automatic)
CONT5813,1,C5813,Month-to-month,Yes,Electronic check
CONT5814,48,C5814,Two year,No,Credit card (automatic)
CONT5815,16,C5815,Month-to-month,Yes,Credit card (automatic)
CONT5816,9,C5816,Month-to-month,Yes,Electronic check
CONT5817,3,C5817,Month-to-month,No,Electronic check
CONT5818,1,C5818,Month-to-month,Yes,Electronic check
CONT5819,65,C5819,Two year,No,Credit card (automatic)
CONT5820,70,C5820,Two year,Yes,Credit card (automatic)
CONT5821,60,C5821,One year,Yes,Mailed check
CONT5822,69,C5822,One year,Yes,Electronic check
CONT5823,35,C5823,Month-to-month,No,Electronic check
CONT5824,22,C5824,Month-to-month,Yes,Mailed check
CONT5825,66,C5825,Two year,No,Bank transfer (automatic)
CONT5826,1,C5826,Month-to-month,Yes,Electronic check
CONT5827,1,C5827,Month-to-month,Yes,Bank transfer (automatic)
CONT5828,34,C5828,Month-to-month,Yes,Credit card (automatic)
CONT5829,72,C5829,Two year,No,Bank transfer (automatic)
CONT5830,31,C5830,One year,No,Electronic check
CONT5831,30,C5831,One year,No,Bank transfer (automatic)
CONT5832,9,C5832,Month-to-month,Yes,Bank transfer (automatic)
CONT5833,20,C5833,Month-to-month,Yes,Electronic check
CONT5834,19,C5834,Month-to-month,Yes,Credit card (automatic)
CONT5835,65,C5835,Month-to-month,Yes,Electronic check
CONT5836,30,C5836,Two year,No,Mailed check
CONT5837,6,C5837,One year,No,Mailed check
CONT5838,2,C5838,Month-to-month,No,Electronic check
CONT5839,53,C5839,Month-to-month,No,Electronic check
CONT5840,7,C5840,Month-to-month,Yes,Electronic check
CONT5841,61,C5841,One year,Yes,Bank transfer (automatic)
CONT5842,70,C5842,One year,Yes,Electronic check
CONT5843,13,C5843,Month-to-month,Yes,Electronic check
CONT5844,35,C5844,One year,Yes,Bank transfer (automatic)
CONT5845,2,C5845,Month-to-month,Yes,Credit card (automatic)
CONT5846,3,C5846,Month-to-month,Yes,Electronic check
CONT5847,3,C5847,Month-to-month,No,Electronic check
CONT5848,62,C5848,One year,Yes,Bank transfer (automatic)
CONT5849,72,C5849,Two year,No,Credit card (automatic)
CONT5850,63,C5850,Two year,Yes,Bank transfer (automatic)
CONT5851,20,C5851,Month-to-month,No,Credit card (automatic)
CONT5852,35,C5852,One year,Yes,Bank transfer (automatic)
CONT5853,21,C5853,Month-to-month,Yes,Electronic check
CONT5854,62,C5854,One year,No,Electronic check
CONT5855,15,C5855,Month-to-month,Yes,Mailed check
CONT5856,55,C5856,Month-to-month,Yes,Credit card (automatic)
CONT5857,11,C5857,Month-to-month,Yes,Mailed check
CONT5858,17,C5858,Month-to-month,No,Electronic check
CONT5859,61,C5859,One year,No,Bank transfer (automatic)
CONT5860,71,C5860,Two year,No,Credit card (automatic)
CONT5861,2,C5861,Month-to-month,No,Bank transfer (automatic)
CONT5862,35,C5862,Two year,No,Mailed check
CONT5863,17,C5863,Month-to-month,No,Bank transfer (automatic)
CONT5864,21,C5864,Month-to-month,Yes,Electronic check
CONT5865,47,C5865,Two year,No,Bank transfer (automatic)
CONT5866,3,C5866,Month-to-month,No,Mailed check
CONT5867,3,C5867,Month-to-month,Yes,Mailed check
CONT5868,44,C5868,Two year,Yes,Credit card (automatic)
CONT5869,1,C5869,Month-to-month,Yes,Mailed check
CONT5870,44,C5870,One year,No,Electronic check
CONT5871,5,C5871,Month-to-month,Yes,Bank transfer (automatic)
CONT5872,24,C5872,Month-to-month,Yes,Bank transfer (automatic)
CONT5873,1,C5873,Month-to-month,Yes,Electronic check
CONT5874,18,C5874,Month-to-month,Yes,Electronic check
CONT5875,10,C5875,Month-to-month,Yes,Electronic check
CONT5876,65,C5876,Two year,No,Bank transfer (automatic)
CONT5877,1,C5877,Month-to-month,Yes,Electronic check
CONT5878,53,C5878,One year,Yes,Credit card (automatic)
CONT5879,3,C5879,One year,No,Mailed check
CONT5880,33,C5880,Two year,Yes,Mailed check
CONT5881,3,C5881,Month-to-month,Yes,Electronic check
CONT5882,34,C5882,One year,Yes,Bank transfer (automatic)
CONT5883,14,C5883,Two year,Yes,Mailed check
CONT5884,13,C5884,Month-to-month,Yes,Mailed check
CONT5885,46,C5885,One year,Yes,Bank transfer (automatic)
CONT5886,23,C5886,One year,No,Mailed check
CONT5887,47,C5887,Two year,No,Mailed check
CONT5888,17,C5888,Month-to-month,Yes,Mailed check
CONT5889,49,C5889,Month-to-month,Yes,Electronic check
CONT5890,59,C5890,Month-to-month,Yes,Electronic check
CONT5891,69,C5891,Two year,Yes,Credit card (automatic)
CONT5892,11,C5892,One year,Yes,Electronic check
CONT5893,10,C5893,Month-to-month,Yes,Mailed check
CONT5894,12,C5894,Two year,Yes,Bank transfer (automatic)
CONT5895,45,C5895,Month-to-month,Yes,Credit card (automatic)
CONT5896,39,C5896,Month-to-month,Yes,Mailed check
CONT5897,71,C5897,Two year,No,Credit card (automatic)
CONT5898,71,C5898,Two year,No,Credit card (automatic)
CONT5899,33,C5899,One year,No,Credit card (automatic)
CONT5900,67,C5900,Month-to-month,Yes,Mailed check
CONT5901,37,C5901,Month-to-month,No,Bank transfer (automatic)
CONT5902,49,C5902,Month-to-month,No,Electronic check
CONT5903,9,C5903,Month-to-month,No,Mailed check
CONT5904,52,C5904,Two year,Yes,Credit card (automatic)
CONT5905,70,C5905,One year,No,Electronic check
CONT5906,1,C5906,Month-to-month,Yes,Electronic check
CONT5907,14,C5907,Month-to-month,Yes,Electronic check
CONT5908,1,C5908,Month-to-month,Yes,Mailed check
CONT5909,1,C5909,Month-to-month,No,Mailed check
CONT5910,52,C5910,One year,Yes,Mailed check
CONT5911,6,C5911,Month-to-month,No,Mailed check
CONT5912,7,C5912,Month-to-month,No,Mailed check
CONT5913,47,C5913,Month-to-month,Yes,Bank transfer (automatic)
CONT5914,26,C5914,One year,Yes,Credit card (automatic)
CONT5915,25,C5915,Month-to-month,No,Electronic check
CONT5916,69,C5916,Two year,Yes,Mailed check
CONT5917,72,C5917,Two year,Yes,Credit card (automatic)
CONT5918,4,C5918,Month-to-month,Yes,Mailed check
CONT5919,59,C5919,Two year,No,Mailed check
CONT5920,67,C5920,Two year,No,Bank transfer (automatic)
CONT5921,26,C5921,Month-to-month,Yes,Electronic check
CONT5922,27,C5922,One year,No,Mailed check
CONT5923,72,C5923,Two year,No,Bank transfer (automatic)
CONT5924,6,C5924,Month-to-month,Yes,Electronic check
CONT5925,62,C5925,Two year,No,Credit card (automatic)
CONT5926,20,C5926,One year,Yes,Electronic check
CONT5927,6,C5927,Month-to-month,No,Credit card (automatic)
CONT5928,51,C5928,Two year,No,Mailed check
CONT5929,61,C5929,Two year,No,Credit card (automatic)
CONT5930,62,C5930,Month-to-month,Yes,Electronic check
CONT5931,72,C5931,Two year,Yes,Bank transfer (automatic)
CONT5932,13,C5932,Month-to-month,Yes,Electronic check
CONT5933,5,C5933,Month-to-month,Yes,Electronic check
CONT5934,3,C5934,Month-to-month,Yes,Electronic check
CONT5935,26,C5935,Month-to-month,Yes,Electronic check
CONT5936,13,C5936,Month-to-month,Yes,Electronic check
CONT5937,38,C5937,Two year,Yes,Mailed check
CONT5938,8,C5938,Month-to-month,Yes,Electronic check
CONT5939,34,C5939,Month-to-month,Yes,Electronic check
CONT5940,18,C5940,Month-to-month,No,Mailed check
CONT5941,56,C5941,One year,Yes,Mailed check
CONT5942,36,C5942,Month-to-month,Yes,Bank transfer (automatic)
CONT5943,9,C5943,Month-to-month,Yes,Electronic check
CONT5944,1,C5944,Month-to-month,Yes,Electronic check
CONT5945,12,C5945,Month-to-month,No,Mailed check
CONT5946,57,C5946,Month-to-month,Yes,Credit card (automatic)
CONT5947,42,C5947,One year,No,Credit card (automatic)
CONT5948,33,C5948,Two year,Yes,Mailed check
CONT5949,70,C5949,Two year,No,Bank transfer (automatic)
CONT5950,68,C5950,Month-to-month,No,Electronic check
CONT5951,1,C5951,Month-to-month,Yes,Electronic check
CONT5952,37,C5952,Month-to-month,No,Credit card (automatic)
CONT5953,4,C5953,Month-to-month,Yes,Mailed check
CONT5954,1,C5954,Month-to-month,Yes,Mailed check
CONT5955,20,C5955,Month-to-month,Yes,Credit card (automatic)
CONT5956,72,C5956,Two year,No,Bank transfer (automatic)
CONT5957,31,C5957,Month-to-month,Yes,Electronic check
CONT5958,18,C5958,Month-to-month,No,Electronic check
CONT5959,11,C5959,Month-to-month,Yes,Bank transfer (automatic)
CONT5960,33,C5960,Two year,No,Credit card (automatic)
CONT5961,62,C5961,One year,No,Electronic check
CONT5962,1,C5962,Month-to-month,No,Mailed check
CONT5963,16,C5963,Month-to-month,No,Bank transfer (automatic)
CONT5964,22,C5964,One year,Yes,Mailed check
CONT5965,49,C5965,Month-to-month,No,Bank transfer (automatic)
CONT5966,36,C5966,One year,Yes,Credit card (automatic)
CONT5967,42,C5967,Month-to-month,Yes,Electronic check
CONT5968,4,C5968,Month-to-month,Yes,Bank transfer (automatic)
CONT5969,12,C5969,One year,No,Mailed check
CONT5970,31,C5970,Month-to-month,No,Electronic check
CONT5971,5,C5971,Month-to-month,Yes,Electronic check
CONT5972,66,C5972,Two year,No,Credit card (automatic)
CONT5973,15,C5973,Month-to-month,No,Credit card (automatic)
CONT5974,64,C5974,Two year,Yes,Bank transfer (automatic)
CONT5975,10,C5975,Month-to-month,Yes,Credit card (automatic)
CONT5976,7,C5976,Month-to-month,Yes,Electronic check
CONT5977,29,C5977,Month-to-month,No,Electronic check
CONT5978,57,C5978,Two year,No,Bank transfer (automatic)
CONT5979,46,C5979,Month-to-month,No,Mailed check
CONT5980,53,C5980,Two year,No,Bank transfer (automatic)
CONT5981,17,C5981,One year,No,Credit card (automatic)
CONT5982,38,C5982,Two year,Yes,Mailed check
CONT5983,15,C5983,One year,No,Mailed check
CONT5984,22,C5984,Month-to-month,Yes,Electronic check
CONT5985,14,C5985,Month-to-month,Yes,Electronic check
CONT5986,57,C5986,One year,No,Bank transfer (automatic)
CONT5987,11,C5987,Month-to-month,Yes,Credit card (automatic)
CONT5988,1,C5988,Two year,No,Mailed check
CONT5989,12,C5989,Two year,No,Bank transfer (automatic)
CONT5990,3,C5990,Month-to-month,Yes,Electronic check
CONT5991,36,C5991,Month-to-month,Yes,Electronic check
CONT5992,16,C5992,Month-to-month,Yes,Electronic check
CONT5993,65,C5993,One year,No,Credit card (automatic)
CONT5994,2,C5994,Month-to-month,No,Electronic check
CONT5995,42,C5995,Month-to-month,Yes,Electronic check
CONT5996,72,C5996,Two year,No,Bank transfer (automatic)
CONT5997,62,C5997,Two year,No,Bank transfer (automatic)
CONT5998,6,C5998,Month-to-month,Yes,Electronic check
CONT5999,48,C5999,Two year,Yes,Mailed check
CONT6000,35,C6000,Two year,Yes,Electronic check
CONT6001,52,C6001,One year,No,Credit card (automatic)
CONT6002,1,C6002,Month-to-month,Yes,Mailed check
CONT6003,6,C6003,Month-to-month,Yes,Electronic check
CONT6004,71,C6004,Two year,No,Credit card (automatic)
CONT6005,67,C6005,One year,No,Bank transfer (automatic)
CONT6006,60,C6006,One year,Yes,Electronic check
CONT6007,23,C6007,Month-to-month,Yes,Bank transfer (automatic)
CONT6008,39,C6008,One year,No,Bank transfer (automatic)
CONT6009,15,C6009,One year,Yes,Mailed check
CONT6010,53,C6010,Month-to-month,Yes,Electronic check
CONT6011,24,C6011,Two year,No,Mailed check
CONT6012,37,C6012,Month-to-month,No,Electronic check
CONT6013,5,C6013,Month-to-month,Yes,Electronic check
CONT6014,50,C6014,One year,Yes,Electronic check
CONT6015,54,C6015,One year,Yes,Credit card (automatic)
CONT6016,3,C6016,Month-to-month,Yes,Electronic check
CONT6017,68,C6017,One year,No,Electronic check
CONT6018,5,C6018,Month-to-month,No,Electronic check
CONT6019,33,C6019,Two year,No,Mailed check
CONT6020,41,C6020,One year,Yes,Electronic check
CONT6021,34,C6021,One year,No,Mailed check
CONT6022,13,C6022,Month-to-month,Yes,Mailed check
CONT6023,20,C6023,Month-to-month,Yes,Credit card (automatic)
CONT6024,51,C6024,Two year,No,Credit card (automatic)
CONT6025,3,C6025,Month-to-month,Yes,Credit card (automatic)
CONT6026,41,C6026,Month-to-month,No,Bank transfer (automatic)
CONT6027,13,C6027,Month-to-month,No,Credit card (automatic)
CONT6028,35,C6028,Two year,No,Bank transfer (automatic)
CONT6029,12,C6029,Month-to-month,No,Bank transfer (automatic)
CONT6030,4,C6030,Month-to-month,Yes,Mailed check
CONT6031,43,C6031,Month-to-month,Yes,Bank transfer (automatic)
CONT6032,12,C6032,Month-to-month,Yes,Mailed check
CONT6033,68,C6033,Month-to-month,Yes,Electronic check
CONT6034,25,C6034,Month-to-month,Yes,Electronic check
CONT6035,7,C6035,One year,No,Mailed check
CONT6036,66,C6036,One year,Yes,Electronic check
CONT6037,53,C6037,One year,No,Electronic check
CONT6038,63,C6038,Month-to-month,Yes,Bank transfer (automatic)
CONT6039,70,C6039,Two year,Yes,Bank transfer (automatic)
CONT6040,27,C6040,Month-to-month,No,Bank transfer (automatic)
CONT6041,1,C6041,Month-to-month,No,Mailed check
CONT6042,5,C6042,Month-to-month,No,Mailed check
CONT6043,37,C6043,One year,No,Mailed check
CONT6044,3,C6044,Month-to-month,Yes,Mailed check
CONT6045,12,C6045,Month-to-month,Yes,Electronic check
CONT6046,38,C6046,One year,No,Credit card (automatic)
CONT6047,9,C6047,Month-to-month,Yes,Credit card (automatic)
CONT6048,13,C6048,Month-to-month,Yes,Electronic check
CONT6049,29,C6049,Month-to-month,Yes,Electronic check
CONT6050,47,C6050,Two year,No,Credit card (automatic)
CONT6051,61,C6051,Month-to-month,No,Bank transfer (automatic)
CONT6052,16,C6052,Month-to-month,No,Mailed check
CONT6053,41,C6053,Two year,No,Electronic check
CONT6054,43,C6054,Two year,Yes,Electronic check
CONT6055,36,C6055,Month-to-month,Yes,Bank transfer (automatic)
CONT6056,6,C6056,Month-to-month,Yes,Electronic check
CONT6057,58,C6057,One year,Yes,Credit card (automatic)
CONT6058,19,C6058,Month-to-month,Yes,Credit card (automatic)
CONT6059,11,C6059,Month-to-month,Yes,Bank transfer (automatic)
CONT6060,39,C6060,One year,Yes,Bank transfer (automatic)
CONT6061,8,C6061,Month-to-month,Yes,Electronic check
CONT6062,26,C6062,Month-to-month,Yes,Mailed check
CONT6063,53,C6063,Month-to-month,Yes,Credit card (automatic)
CONT6064,70,C6064,Two year,Yes,Mailed check
CONT6065,1,C6065,Month-to-month,Yes,Mailed check
CONT6066,59,C6066,Two year,No,Mailed check
CONT6067,2,C6067,Month-to-month,No,Electronic check
CONT6068,7,C6068,One year,No,Mailed check
CONT6069,12,C6069,Month-to-month,Yes,Electronic check
CONT6070,59,C6070,One year,No,Credit card (automatic)
CONT6071,61,C6071,Two year,Yes,Bank transfer (automatic)
CONT6072,72,C6072,Two year,Yes,Bank transfer (automatic)
CONT6073,13,C6073,Month-to-month,No,Mailed check
CONT6074,64,C6074,One year,No,Mailed check
CONT6075,1,C6075,Month-to-month,Yes,Electronic check
CONT6076,10,C6076,One year,No,Mailed check
CONT6077,65,C6077,One year,No,Bank transfer (automatic)
CONT6078,62,C6078,Two year,No,Mailed check
CONT6079,55,C6079,One year,Yes,Electronic check
CONT6080,25,C6080,Month-to-month,No,Electronic check
