customerID,Subscription_ID,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
C6123,SUB6123,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6124,SUB6124,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes
C6125,SUB6125,Yes,No,DSL,Yes,No,Yes,Yes,No,No
C6126,SUB6126,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
C6127,SUB6127,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
C6128,SUB6128,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
C6129,SUB6129,Yes,No,Fiber optic,No,No,No,No,No,Yes
C6130,SUB6130,No,No phone service,DSL,Yes,No,No,No,No,Yes
C6131,SUB6131,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No
C6132,SUB6132,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No
C6133,SUB6133,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes
C6134,SUB6134,No,No phone service,DSL,No,No,No,No,No,No
C6135,SUB6135,Yes,No,DSL,No,No,No,No,No,No
C6136,SUB6136,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
C6137,SUB6137,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6138,SUB6138,Yes,No,DSL,Yes,No,No,Yes,No,No
C6139,SUB6139,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No
C6140,SUB6140,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6141,SUB6141,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6142,SUB6142,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
C6143,SUB6143,Yes,Yes,DSL,No,No,No,No,No,No
C6144,SUB6144,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6145,SUB6145,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes
C6146,SUB6146,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No
C6147,SUB6147,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
C6148,SUB6148,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes
C6149,SUB6149,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
C6150,SUB6150,No,No phone service,DSL,No,No,No,No,No,No
C6151,SUB6151,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
C6152,SUB6152,Yes,No,Fiber optic,No,No,No,No,No,No
C6153,SUB6153,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes
C6154,SUB6154,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6155,SUB6155,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
C6156,SUB6156,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6157,SUB6157,Yes,No,Fiber optic,Yes,No,No,No,Yes,No
C6158,SUB6158,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6159,SUB6159,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6160,SUB6160,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6161,SUB6161,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
C6162,SUB6162,Yes,No,Fiber optic,Yes,No,No,No,No,No
C6163,SUB6163,No,No phone service,DSL,No,Yes,No,No,Yes,Yes
C6164,SUB6164,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
C6165,SUB6165,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes
C6166,SUB6166,Yes,No,Fiber optic,No,No,No,No,No,No
C6167,SUB6167,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
C6168,SUB6168,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes
C6169,SUB6169,Yes,No,Fiber optic,No,No,No,No,No,Yes
C6170,SUB6170,Yes,No,DSL,No,No,No,No,No,No
C6171,SUB6171,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6172,SUB6172,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes
C6173,SUB6173,Yes,No,Fiber optic,No,No,No,No,No,No
C6174,SUB6174,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes
C6175,SUB6175,No,No phone service,DSL,No,No,Yes,No,No,No
C6176,SUB6176,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes
C6177,SUB6177,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
C6178,SUB6178,Yes,No,DSL,No,No,No,No,No,Yes
C6179,SUB6179,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6180,SUB6180,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
C6181,SUB6181,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
C6182,SUB6182,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
C6183,SUB6183,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
C6184,SUB6184,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes
C6185,SUB6185,Yes,Yes,DSL,No,No,Yes,No,No,No
C6186,SUB6186,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
C6187,SUB6187,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
C6188,SUB6188,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6189,SUB6189,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6190,SUB6190,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
C6191,SUB6191,Yes,No,Fiber optic,No,No,No,No,No,Yes
C6192,SUB6192,Yes,Yes,DSL,No,No,Yes,No,No,No
C6193,SUB6193,Yes,No,Fiber optic,No,Yes,No,No,No,No
C6194,SUB6194,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
C6195,SUB6195,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No
C6196,SUB6196,Yes,Yes,Fiber optic,No,No,No,No,No,No
C6197,SUB6197,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
C6198,SUB6198,Yes,No,DSL,No,No,No,Yes,No,No
C6199,SUB6199,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6200,SUB6200,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
C6201,SUB6201,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6202,SUB6202,Yes,No,Fiber optic,Yes,Yes,No,No,No,No
C6203,SUB6203,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No
C6204,SUB6204,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
C6205,SUB6205,No,No phone service,DSL,No,No,No,No,No,No
C6206,SUB6206,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
C6207,SUB6207,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes
C6208,SUB6208,Yes,No,Fiber optic,Yes,No,No,No,No,Yes
C6209,SUB6209,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
C6210,SUB6210,No,No phone service,DSL,No,No,No,No,No,No
C6211,SUB6211,Yes,No,DSL,No,Yes,No,Yes,No,No
C6212,SUB6212,Yes,No,Fiber optic,No,No,No,Yes,Yes,No
C6213,SUB6213,No,No phone service,DSL,No,No,Yes,No,Yes,Yes
C6214,SUB6214,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6215,SUB6215,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6216,SUB6216,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
C6217,SUB6217,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No
C6218,SUB6218,Yes,No,Fiber optic,Yes,Yes,No,No,No,No
C6219,SUB6219,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes
C6220,SUB6220,No,No phone service,DSL,No,No,No,No,No,No
C6221,SUB6221,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes
C6222,SUB6222,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6223,SUB6223,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
C6224,SUB6224,Yes,No,Fiber optic,No,No,No,No,No,No
C6225,SUB6225,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No
C6226,SUB6226,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
C6227,SUB6227,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6228,SUB6228,Yes,No,DSL,No,No,No,No,No,No
C6229,SUB6229,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
C6230,SUB6230,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
C6231,SUB6231,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6232,SUB6232,Yes,No,Fiber optic,No,Yes,No,No,No,No
C6233,SUB6233,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
C6234,SUB6234,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6235,SUB6235,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6236,SUB6236,No,No phone service,DSL,Yes,No,No,No,No,Yes
C6237,SUB6237,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
C6238,SUB6238,Yes,No,Fiber optic,No,No,No,No,No,No
C6239,SUB6239,Yes,Yes,Fiber optic,No,No,No,No,No,No
C6240,SUB6240,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
C6241,SUB6241,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
C6242,SUB6242,Yes,No,DSL,No,No,Yes,No,No,No
C6243,SUB6243,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
C6244,SUB6244,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes
C6245,SUB6245,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
C6246,SUB6246,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes
C6247,SUB6247,Yes,No,DSL,Yes,Yes,No,No,Yes,No
C6248,SUB6248,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No
C6249,SUB6249,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes
C6250,SUB6250,Yes,Yes,Fiber optic,No,No,No,No,No,No
C6251,SUB6251,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
C6252,SUB6252,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6253,SUB6253,No,No phone service,DSL,Yes,No,No,No,Yes,No
C6254,SUB6254,No,No phone service,DSL,No,No,No,No,Yes,Yes
C6255,SUB6255,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes
C6256,SUB6256,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
C6257,SUB6257,No,No phone service,DSL,No,No,No,No,No,Yes
C6258,SUB6258,Yes,No,Fiber optic,No,Yes,No,No,No,No
C6259,SUB6259,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6260,SUB6260,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes
C6261,SUB6261,No,No phone service,DSL,No,No,Yes,Yes,No,No
C6262,SUB6262,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6263,SUB6263,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
C6264,SUB6264,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes
C6265,SUB6265,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes
C6266,SUB6266,Yes,No,DSL,No,No,No,No,No,No
C6267,SUB6267,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No
C6268,SUB6268,Yes,No,Fiber optic,No,No,No,No,No,No
C6269,SUB6269,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6270,SUB6270,No,No phone service,DSL,No,No,Yes,Yes,No,No
C6271,SUB6271,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6272,SUB6272,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No
C6273,SUB6273,Yes,No,DSL,No,Yes,Yes,Yes,No,No
C6274,SUB6274,Yes,No,Fiber optic,No,No,No,No,No,No
C6275,SUB6275,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
C6276,SUB6276,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No
C6277,SUB6277,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6278,SUB6278,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6279,SUB6279,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
C6280,SUB6280,Yes,No,DSL,No,No,No,No,No,No
C6281,SUB6281,Yes,No,DSL,No,No,No,Yes,No,No
C6282,SUB6282,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6283,SUB6283,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6284,SUB6284,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes
C6285,SUB6285,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
C6286,SUB6286,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes
C6287,SUB6287,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6288,SUB6288,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
C6289,SUB6289,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
C6290,SUB6290,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
C6291,SUB6291,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
C6292,SUB6292,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
C6293,SUB6293,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
C6294,SUB6294,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6295,SUB6295,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6296,SUB6296,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6297,SUB6297,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes
C6298,SUB6298,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
C6299,SUB6299,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
C6300,SUB6300,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes
C6301,SUB6301,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6302,SUB6302,Yes,Yes,DSL,No,Yes,No,No,No,No
C6303,SUB6303,Yes,Yes,Fiber optic,No,No,No,No,No,No
C6304,SUB6304,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
C6305,SUB6305,Yes,No,Fiber optic,No,No,No,No,Yes,No
C6306,SUB6306,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
C6307,SUB6307,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
C6308,SUB6308,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6309,SUB6309,Yes,No,Fiber optic,No,No,No,No,No,No
C6310,SUB6310,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6311,SUB6311,No,No phone service,DSL,Yes,No,Yes,No,No,Yes
C6312,SUB6312,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
C6313,SUB6313,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
C6314,SUB6314,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
C6315,SUB6315,Yes,Yes,Fiber optic,No,No,No,No,No,No
C6316,SUB6316,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes
C6317,SUB6317,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6318,SUB6318,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
C6319,SUB6319,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6320,SUB6320,No,No phone service,DSL,No,No,No,No,No,No
C6321,SUB6321,Yes,No,DSL,No,No,Yes,Yes,Yes,No
C6322,SUB6322,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6323,SUB6323,Yes,No,Fiber optic,No,No,No,No,Yes,No
C6324,SUB6324,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
C6325,SUB6325,Yes,No,Fiber optic,No,No,No,Yes,No,No
C6326,SUB6326,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No
C6327,SUB6327,No,No phone service,DSL,No,Yes,Yes,No,No,Yes
C6328,SUB6328,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No
C6329,SUB6329,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
C6330,SUB6330,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
C6331,SUB6331,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes
C6332,SUB6332,No,No phone service,DSL,Yes,No,Yes,Yes,No,No
C6333,SUB6333,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
C6334,SUB6334,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
C6335,SUB6335,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
C6336,SUB6336,Yes,No,DSL,No,No,No,Yes,Yes,Yes
C6337,SUB6337,Yes,Yes,Fiber optic,No,No,No,No,No,No
C6338,SUB6338,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
C6339,SUB6339,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6340,SUB6340,Yes,No,DSL,No,No,No,Yes,No,No
C6341,SUB6341,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No
C6342,SUB6342,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
C6343,SUB6343,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
C6344,SUB6344,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6345,SUB6345,Yes,Yes,Fiber optic,No,No,No,No,No,No
C6346,SUB6346,Yes,Yes,DSL,No,Yes,No,No,No,No
C6347,SUB6347,Yes,No,DSL,No,No,No,Yes,No,No
C6348,SUB6348,Yes,No,Fiber optic,No,No,No,No,No,No
C6349,SUB6349,Yes,No,Fiber optic,No,No,No,No,No,No
C6350,SUB6350,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6351,SUB6351,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6352,SUB6352,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
C6353,SUB6353,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes
C6354,SUB6354,Yes,No,DSL,Yes,No,No,Yes,No,No
C6355,SUB6355,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes
C6356,SUB6356,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
C6357,SUB6357,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes
C6358,SUB6358,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No
C6359,SUB6359,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
C6360,SUB6360,Yes,No,Fiber optic,No,Yes,No,Yes,No,No
C6361,SUB6361,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6362,SUB6362,Yes,No,DSL,No,No,Yes,Yes,No,Yes
C6363,SUB6363,Yes,Yes,Fiber optic,No,No,No,No,No,No
C6364,SUB6364,Yes,No,Fiber optic,Yes,No,No,No,No,No
C6365,SUB6365,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6366,SUB6366,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
C6367,SUB6367,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes
C6368,SUB6368,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes
C6369,SUB6369,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
C6370,SUB6370,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
C6371,SUB6371,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
C6372,SUB6372,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6373,SUB6373,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6374,SUB6374,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
C6375,SUB6375,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6376,SUB6376,Yes,No,Fiber optic,No,Yes,No,No,No,No
C6377,SUB6377,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6378,SUB6378,No,No phone service,DSL,No,Yes,No,Yes,No,Yes
C6379,SUB6379,Yes,No,Fiber optic,Yes,No,No,No,No,Yes
C6380,SUB6380,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
C6381,SUB6381,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
C6382,SUB6382,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6383,SUB6383,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No
C6384,SUB6384,No,No phone service,DSL,Yes,No,Yes,Yes,No,No
C6385,SUB6385,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6386,SUB6386,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
C6387,SUB6387,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
C6388,SUB6388,Yes,No,DSL,No,Yes,No,Yes,No,No
C6389,SUB6389,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6390,SUB6390,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C6391,SUB6391,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
C6392,SUB6392,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes
C6393,SUB6393,No,No phone service,DSL,No,Yes,No,No,Yes,Yes
C6394,SUB6394,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No
C6395,SUB6395,Yes,No,DSL,Yes,Yes,No,Yes,No,No
C6396,SUB6396,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
C6397,SUB6397,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
C6398,SUB6398,Yes,No,DSL,No,No,Yes,Yes,No,Yes
