CustomerID,Billing_ID,MonthlyCharges,TotalCharges
C6170,BILL6170,44.9,44.9
C6171,BILL6171,19.4,19.4
C6172,BILL6172,88.75,5348.65
C6173,BILL6173,70.1,659.65
C6174,BILL6174,91,3180.5
C6175,BILL6175,29.65,118.5
C6176,BILL6176,90.8,3023.85
C6177,BILL6177,77.85,3365.85
C6178,BILL6178,54.3,195.3
C6179,BILL6179,18.95,1031.1
C6180,BILL6180,95.15,997.65
C6181,BILL6181,102.4,6471.85
C6182,BILL6182,99.9,6241.35
C6183,BILL6183,88.7,6501.35
C6184,BILL6184,54.3,2317.1
C6185,BILL6185,55.7,2237.55
C6186,BILL6186,103.95,5231.3
C6187,BILL6187,110.85,5275.8
C6188,BILL6188,20.15,165.5
C6189,BILL6189,20.05,358.5
C6190,BILL6190,91.95,6614.9
C6191,BILL6191,80.5,80.5
C6192,BILL6192,55.65,2421.75
C6193,BILL6193,74.7,1294.6
C6194,BILL6194,104.15,1299.1
C6195,BILL6195,83.65,5733.4
C6196,BILL6196,72.2,305.55
C6197,BILL6197,110.05,7430.75
C6198,BILL6198,51.5,900.5
C6199,BILL6199,25.5,630.6
C6200,BILL6200,89.55,3856.75
C6201,BILL6201,19.5,1222.65
C6202,BILL6202,80.7,374.8
C6203,BILL6203,77.5,1625
C6204,BILL6204,105.1,7234.8
C6205,BILL6205,25.15,331.85
C6206,BILL6206,95.25,3959.35
C6207,BILL6207,95.65,5088.4
C6208,BILL6208,85,3969.4
C6209,BILL6209,80.8,4860.85
C6210,BILL6210,24.85,788.05
C6211,BILL6211,54.75,1266.35
C6212,BILL6212,85.75,470.95
C6213,BILL6213,50.75,688.2
C6214,BILL6214,20.15,387.7
C6215,BILL6215,20.05,845.25
C6216,BILL6216,98.25,560.6
C6217,BILL6217,71.6,4230.25
C6218,BILL6218,81.45,4983.05
C6219,BILL6219,58.4,4113.15
C6220,BILL6220,25.7,25.7
C6221,BILL6221,53.7,521
C6222,BILL6222,19.6,471.85
C6223,BILL6223,89.4,5976.9
C6224,BILL6224,69,506.9
C6225,BILL6225,84.2,4299.75
C6226,BILL6226,106.1,7548.6
C6227,BILL6227,25.75,1654.75
C6228,BILL6228,46.05,80.35
C6229,BILL6229,64.95,4551.5
C6230,BILL6230,85.45,6227.5
C6231,BILL6231,20.05,20.05
C6232,BILL6232,76.4,76.4
C6233,BILL6233,100.5,514
C6234,BILL6234,20.7,57.5
C6235,BILL6235,25.3,1474.35
C6236,BILL6236,40.05,880.2
C6237,BILL6237,100.6,3270.25
C6238,BILL6238,69.95,69.95
C6239,BILL6239,74,3919.15
C6240,BILL6240,99.4,7285.7
C6241,BILL6241,93.3,93.3
C6242,BILL6242,49.15,169.05
C6243,BILL6243,107.45,7658.3
C6244,BILL6244,83.6,5959.3
C6245,BILL6245,99.05,5295.7
C6246,BILL6246,80.1,4693.2
C6247,BILL6247,65.3,3512.9
C6248,BILL6248,89.55,5231.2
C6249,BILL6249,60.8,3603.45
C6250,BILL6250,74.5,217.45
C6251,BILL6251,99.15,6875.35
C6252,BILL6252,19.25,19.25
C6253,BILL6253,39.45,2021.35
C6254,BILL6254,44.85,2564.95
C6255,BILL6255,97.2,5611.75
C6256,BILL6256,110.55,7610.1
C6257,BILL6257,35.05,35.05
C6258,BILL6258,73,73
C6259,BILL6259,19.9,45.75
C6260,BILL6260,76.95,4543.95
C6261,BILL6261,35.4,450.4
C6262,BILL6262,20.45,1297.35
C6263,BILL6263,96.75,4442.75
C6264,BILL6264,54.2,1423.15
C6265,BILL6265,100.1,4378.35
C6266,BILL6266,45.25,74.2
C6267,BILL6267,83.85,2716.3
C6268,BILL6268,70.1,70.1
C6269,BILL6269,20.85,450.65
C6270,BILL6270,33.45,1175.85
C6271,BILL6271,20.2,558.8
C6272,BILL6272,85.9,2220.1
C6273,BILL6273,61,3283.05
C6274,BILL6274,70.65,142.35
C6275,BILL6275,86.9,4939.25
C6276,BILL6276,69.4,4237.5
C6277,BILL6277,20.35,335.95
C6278,BILL6278,20.35,33.2
C6279,BILL6279,104.3,7188.5
C6280,BILL6280,44.95,926.25
C6281,BILL6281,49.45,1119.35
C6282,BILL6282,20.6,116.6
C6283,BILL6283,19.55,68.8
C6284,BILL6284,99,287.4
C6285,BILL6285,93.5,2341.55
C6286,BILL6286,54.55,1362.85
C6287,BILL6287,20.05,163.6
C6288,BILL6288,83.95,2254.2
C6289,BILL6289,79.45,145.15
C6290,BILL6290,116.2,7752.3
C6291,BILL6291,93.7,6585.35
C6292,BILL6292,79.85,4786.1
C6293,BILL6293,100,3835.55
C6294,BILL6294,19.6,397
C6295,BILL6295,19.7,19.7
C6296,BILL6296,20.2,1027.25
C6297,BILL6297,50.4,1580.1
C6298,BILL6298,113.35,7222.75
C6299,BILL6299,80,3769.7
C6300,BILL6300,80.95,4233.95
C6301,BILL6301,24.9,1680.25
C6302,BILL6302,54.9,3725.5
C6303,BILL6303,75.55,413.65
C6304,BILL6304,109.25,7707.7
C6305,BILL6305,77.65,714.15
C6306,BILL6306,95,2497.2
C6307,BILL6307,116.3,8309.55
C6308,BILL6308,19.9,601.55
C6309,BILL6309,70.35,139.25
C6310,BILL6310,25.6,1888.25
C6311,BILL6311,44.45,2773.9
C6312,BILL6312,100.15,5409.75
C6313,BILL6313,105.4,5643.4
C6314,BILL6314,95.85,197.7
C6315,BILL6315,73.85,401.3
C6316,BILL6316,70.1,3238.4
C6317,BILL6317,25.25,1573.05
C6318,BILL6318,79.15,79.15
C6319,BILL6319,21.05,235.8
C6320,BILL6320,24.95,1364.75
C6321,BILL6321,64.5,1985.15
C6322,BILL6322,19.65,655.85
C6323,BILL6323,79,303.15
C6324,BILL6324,105.95,4335.2
C6325,BILL6325,75.85,647.5
C6326,BILL6326,91.85,1574.45
C6327,BILL6327,43.6,2748.7
C6328,BILL6328,91.25,2483.65
C6329,BILL6329,89.75,6367.2
C6330,BILL6330,104.4,4904.2
C6331,BILL6331,90.15,2044.95
C6332,BILL6332,40.3,1794.8
C6333,BILL6333,105.25,7173.15
C6334,BILL6334,106,6441.4
C6335,BILL6335,104,7039.05
C6336,BILL6336,69.65,921.4
C6337,BILL6337,74.3,4018.35
C6338,BILL6338,100.9,5448.6
C6339,BILL6339,20.25,20.25
C6340,BILL6340,49.9,49.9
C6341,BILL6341,96.9,2085.45
C6342,BILL6342,100.35,1358.85
C6343,BILL6343,104.1,5135.15
C6344,BILL6344,20.1,730.1
C6345,BILL6345,74.95,2869.85
C6346,BILL6346,56.55,118.25
C6347,BILL6347,49.25,49.25
C6348,BILL6348,68.6,1108.6
C6349,BILL6349,69.05,1815.65
C6350,BILL6350,19.7,730.4
C6351,BILL6351,20.05,75.45
C6352,BILL6352,103.7,5071.05
C6353,BILL6353,94.4,4014.6
C6354,BILL6354,54.95,568.85
C6355,BILL6355,93.7,5860.7
C6356,BILL6356,110.25,7279.35
C6357,BILL6357,98.9,1064.95
C6358,BILL6358,89.75,5769.6
C6359,BILL6359,80.45,5886.85
C6360,BILL6360,79.4,4238.45
C6361,BILL6361,20.3,20.3
C6362,BILL6362,62.8,418.3
C6363,BILL6363,74.9,136.05
C6364,BILL6364,74.85,708.2
C6365,BILL6365,25.85,788.55
C6366,BILL6366,101.95,700.85
C6367,BILL6367,68.3,4378.8
C6368,BILL6368,48.4,3442.8
C6369,BILL6369,94,181.7
C6370,BILL6370,105.05,7171.7
C6371,BILL6371,89.3,4016.85
C6372,BILL6372,25.15,553
C6373,BILL6373,19.5,96.85
C6374,BILL6374,92.95,4122.9
C6375,BILL6375,20.7,1482.3
C6376,BILL6376,74.3,74.3
C6377,BILL6377,19.35,1240.8
C6378,BILL6378,44.65,44.65
C6379,BILL6379,84.05,1095.3
C6380,BILL6380,80.7,788.8
C6381,BILL6381,104.35,6578.55
C6382,BILL6382,19.55,19.55
C6383,BILL6383,74.05,2802.3
C6384,BILL6384,40.1,857.75
C6385,BILL6385,20.1,184.4
C6386,BILL6386,101.7,364.55
C6387,BILL6387,83.55,6093.3
C6388,BILL6388,56.85,1861.1
C6389,BILL6389,20.4,20.4
C6390,BILL6390,19.55,1079.65
C6391,BILL6391,106.15,7475.1
C6392,BILL6392,78.95,2862.55
C6393,BILL6393,49.75,3069.45
C6394,BILL6394,92.4,2349.8
C6395,BILL6395,58.2,469.25
C6396,BILL6396,102.6,4213.35
C6397,BILL6397,91.95,3301.05
C6398,BILL6398,65.25,3529.95
C6399,BILL6399,106,7723.7
C6400,BILL6400,73.1,4144.9
C6401,BILL6401,59.75,4265
C6402,BILL6402,55.1,154.65
C6403,BILL6403,59.8,3246.45
C6404,BILL6404,116.6,8337.45
C6405,BILL6405,109.3,5731.4
C6406,BILL6406,101.4,6176.6
C6407,BILL6407,50.65,1905.4
C6408,BILL6408,56.15,931.9
C6409,BILL6409,106.5,7348.8
C6410,BILL6410,19.2,776.25
C6411,BILL6411,83,5243.05
C6412,BILL6412,70.1,141.65
C6413,BILL6413,108.3,7679.65
C6414,BILL6414,91.05,2954.5
C6415,BILL6415,25.25,1006.9
C6416,BILL6416,45.35,2540.1
C6417,BILL6417,43.9,3097.2
C6418,BILL6418,77.5,3807.35
C6419,BILL6419,79.3,2484
C6420,BILL6420,84.9,5785.65
C6421,BILL6421,79.25,2619.15
C6422,BILL6422,71.05,1524.85
C6423,BILL6423,53.75,2790.65
C6424,BILL6424,24.25,1784.5
C6425,BILL6425,54.2,3937.45
C6426,BILL6426,44.25,2276.1
C6427,BILL6427,50.05,2029.05
C6428,BILL6428,20.15,802.35
C6429,BILL6429,69.25,418.4
C6430,BILL6430,69.35,4653.25
C6431,BILL6431,19.35,275.9
C6432,BILL6432,19.15,343.45
C6433,BILL6433,61,2130.45
C6434,BILL6434,20.5,1191.4
C6435,BILL6435,50.5,50.5
C6436,BILL6436,50.2,2554
C6437,BILL6437,79.6,5589.45
C6438,BILL6438,24.9,467.7
C6439,BILL6439,74.4,74.4
C6440,BILL6440,106.9,3756.45
C6441,BILL6441,101.35,3334.9
C6442,BILL6442,55.35,920.5
C6443,BILL6443,50.55,3431.75
C6444,BILL6444,19.5,150.35
C6445,BILL6445,79.45,2587.7
C6446,BILL6446,90.65,367.95
C6447,BILL6447,89.85,5125.75
C6448,BILL6448,79,4801.1
C6449,BILL6449,104.65,6219.6
C6450,BILL6450,19.55,19.55
C6451,BILL6451,19.9,550.1
C6452,BILL6452,116.25,7862.25
C6453,BILL6453,87.75,1242.2
C6454,BILL6454,100.05,4871.05
C6455,BILL6455,81.3,3190.65
C6456,BILL6456,44.3,2666.75
C6457,BILL6457,70.35,3533.6
C6458,BILL6458,44.45,792.15
C6459,BILL6459,49.15,295.65
C6460,BILL6460,29.45,1459.35
C6461,BILL6461,100.55,4398.15
C6462,BILL6462,85.3,4297.95
C6463,BILL6463,95.65,167.3
C6464,BILL6464,69.1,4096.9
C6465,BILL6465,70.35,3454.6
C6466,BILL6466,20.6,1286
C6467,BILL6467,74.15,1387
C6468,BILL6468,75.05,786.3
C6469,BILL6469,44.6,641.25
C6470,BILL6470,21.45,705.45
C6471,BILL6471,43.45,345.5
C6472,BILL6472,20.05,345.9
C6473,BILL6473,94.15,5811.8
C6474,BILL6474,94.4,94.4
C6475,BILL6475,19.55,124.45
C6476,BILL6476,75.9,1375.6
C6477,BILL6477,64.15,3491.55
C6478,BILL6478,109.55,7920.7
C6479,BILL6479,110.8,6640.7
C6480,BILL6480,55,55
C6481,BILL6481,53.45,718.1
C6482,BILL6482,69.95,320.4
C6483,BILL6483,101.45,101.45
C6484,BILL6484,97,1334.45
C6485,BILL6485,90.6,3358.65
C6486,BILL6486,73.55,4764
C6487,BILL6487,67.95,350.3
C6488,BILL6488,94.35,5703
C6489,BILL6489,69.5,69.5
C6490,BILL6490,18.85,18.85
C6491,BILL6491,19.4,525.55
C6492,BILL6492,69.2,69.2
C6493,BILL6493,19.75,483.15
C6494,BILL6494,54.6,934.8
C6495,BILL6495,29.8,786.5
C6496,BILL6496,69.65,69.65
C6497,BILL6497,101.85,4086.3
C6498,BILL6498,103.05,5364.8
C6499,BILL6499,82.3,82.3
C6500,BILL6500,20.3,20.3
C6501,BILL6501,35.1,770.4
C6502,BILL6502,105.7,6816.95
C6503,BILL6503,56.25,2419.55
C6504,BILL6504,60.35,4138.7
C6505,BILL6505,79.25,267.6
C6506,BILL6506,59.8,3457.45
C6507,BILL6507,84.6,1115.2
C6508,BILL6508,93.4,5435.6
C6509,BILL6509,94.2,4186.3
C6510,BILL6510,25.05,25.05
C6511,BILL6511,99.65,4630.2
C6512,BILL6512,50.65,3221.25
C6513,BILL6513,60.9,688.5
C6514,BILL6514,59.65,867.1
C6515,BILL6515,64.7,4746.05
C6516,BILL6516,25.1,712.85
C6517,BILL6517,48.95,48.95
C6518,BILL6518,54.85,355.1
C6519,BILL6519,45.3,45.3
C6520,BILL6520,91.35,5764.7
C6521,BILL6521,85.85,167.3
C6522,BILL6522,25.1,428.45
C6523,BILL6523,34,1505.35
C6524,BILL6524,45.9,693.45
C6525,BILL6525,95.2,930.4
C6526,BILL6526,20.5,1177.95
C6527,BILL6527,100.6,5069.65
C6528,BILL6528,55.3,324.25
C6529,BILL6529,20.35,1458.1
C6530,BILL6530,74.85,156.4
C6531,BILL6531,36.1,2298.9
C6532,BILL6532,65.8,1679.65
C6533,BILL6533,20.35,369.6
C6534,BILL6534,105.8,2998
C6535,BILL6535,96.75,5206.55
C6536,BILL6536,102.35,3626.1
C6537,BILL6537,24.4,24.4
C6538,BILL6538,115.65,7968.85
C6539,BILL6539,79.85,152.45
C6540,BILL6540,73.05,1959.5
C6541,BILL6541,64.35,2053.05
C6542,BILL6542,20.5,398.55
C6543,BILL6543,76,1130.85
C6544,BILL6544,54.75,3425.35
C6545,BILL6545,104.75,4323.45
C6546,BILL6546,74.65,703.55
C6547,BILL6547,51.15,1275.7
C6548,BILL6548,41.95,2965.75
C6549,BILL6549,54.35,1647
C6550,BILL6550,56.25,56.25
C6551,BILL6551,106.1,2249.95
C6552,BILL6552,96,6109.75
C6553,BILL6553,79.75,159.4
C6554,BILL6554,61.45,3751.15
C6555,BILL6555,68.65,68.65
C6556,BILL6556,19.65,411.25
C6557,BILL6557,19,105.5
C6558,BILL6558,100,3320.6
C6559,BILL6559,20.25,327.45
C6560,BILL6560,98.7,5669.5
C6561,BILL6561,19.8,465.45
C6562,BILL6562,73.8,704.3
C6563,BILL6563,100.2,1369.8
C6564,BILL6564,74.9,1107.25
C6565,BILL6565,20.05,95.55
C6566,BILL6566,106.2,6375.2
C6567,BILL6567,116.55,8152.3
C6568,BILL6568,99.7,1566.75
C6569,BILL6569,19.7,130.25
C6570,BILL6570,19.5,162.15
C6571,BILL6571,29.15,110.05
C6572,BILL6572,55,1885.15
C6573,BILL6573,90.8,6302.85
C6574,BILL6574,51,2264.5
C6575,BILL6575,90.1,816.8
C6576,BILL6576,59.05,1253.5
C6577,BILL6577,20.3,41.2
C6578,BILL6578,72.95,5265.55
C6579,BILL6579,73.55,693.3
C6580,BILL6580,84.3,5997.1
C6581,BILL6581,78,3824.2
C6582,BILL6582,72.1,3886.05
C6583,BILL6583,106.75,7283.25
C6584,BILL6584,19.25,412.55
C6585,BILL6585,20.55,1070.25
C6586,BILL6586,20,817.95
C6587,BILL6587,24.65,1171.3
C6588,BILL6588,103.5,6548.65
C6589,BILL6589,23.85,625.65
C6590,BILL6590,25.8,1911.5
C6591,BILL6591,70.85,70.85
C6592,BILL6592,69.8,134.7
C6593,BILL6593,59.45,1507
C6594,BILL6594,54.55,2978.3
C6595,BILL6595,20.05,299.3
C6596,BILL6596,82.55,5832.65
C6597,BILL6597,81.25,5567.55
C6598,BILL6598,70.75,450.8
C6599,BILL6599,74.3,4166.35
C6600,BILL6600,94.1,1215.6
C6601,BILL6601,29.7,91.7
C6602,BILL6602,109.7,7898.45
C6603,BILL6603,96.35,3915.4
C6604,BILL6604,66.6,979.5
C6605,BILL6605,44.5,90.05
C6606,BILL6606,110.9,7432.05
C6607,BILL6607,105,4026.4
C6608,BILL6608,25.3,25.3
C6609,BILL6609,55.15,1193.05
C6610,BILL6610,20.1,20.1
C6611,BILL6611,80.1,398.55
C6612,BILL6612,69.05,1958.45
C6613,BILL6613,69.9,69.9
C6614,BILL6614,20.4,63.15
C6615,BILL6615,19.7,1301.1
C6616,BILL6616,50.1,484.05
C6617,BILL6617,101.4,4528
C6618,BILL6618,83.45,3887.85
C6619,BILL6619,86.65,2208.75
C6620,BILL6620,20.15,238.15
C6621,BILL6621,80.8,80.8
C6622,BILL6622,19.4,958.15
C6623,BILL6623,62.05,118.3
C6624,BILL6624,76.45,76.45
C6625,BILL6625,60.05,3845.45
C6626,BILL6626,91.3,1094.5
C6627,BILL6627,95.75,573.75
C6628,BILL6628,20.35,1267
C6629,BILL6629,94.05,633.45
C6630,BILL6630,84.1,6129.65
C6631,BILL6631,78.75,1218.25
C6632,BILL6632,55.55,1405.3
C6633,BILL6633,62.65,2274.9
C6634,BILL6634,74.5,74.5
C6635,BILL6635,102.1,1068.85
C6636,BILL6636,20.1,533.9
C6637,BILL6637,70.3,676.15
C6638,BILL6638,53.65,3804.4
C6639,BILL6639,20.75,1118.8
C6640,BILL6640,103.4,5236.4
C6641,BILL6641,50.8,1386.8
C6642,BILL6642,50.15,762.25
C6643,BILL6643,79,1902
C6644,BILL6644,74.6,239.05
C6645,BILL6645,96.5,5673.7
C6646,BILL6646,20.1,39.8
C6647,BILL6647,19.4,997.75
C6648,BILL6648,77.55,5574.35
C6649,BILL6649,20.05,406.05
C6650,BILL6650,19.85,138.85
C6651,BILL6651,20.2,123.65
C6652,BILL6652,67.45,1801.1
C6653,BILL6653,18.55,689
C6654,BILL6654,29.75,790.7
C6655,BILL6655,86.5,582.5
C6656,BILL6656,24.2,1618.2
C6657,BILL6657,23.55,1173.35
C6658,BILL6658,20.45,900.9
C6659,BILL6659,81.45,2122.05
C6660,BILL6660,92.3,6719.9
C6661,BILL6661,69.15,69.15
C6662,BILL6662,53.65,3784
C6663,BILL6663,39.65,1798.65
C6664,BILL6664,54.65,54.65
C6665,BILL6665,104.8,3886.45
C6666,BILL6666,29.3,1224.05
C6667,BILL6667,83.85,2310.2
C6668,BILL6668,79.55,723.4
C6669,BILL6669,103.65,3988.5
C6670,BILL6670,99.05,3554.6
C6671,BILL6671,73.35,850.52
C6672,BILL6672,100.05,6034.85
C6673,BILL6673,20.35,531.6
C6674,BILL6674,43.95,85.1
C6675,BILL6675,23.5,173
C6676,BILL6676,70.7,2511.95
C6677,BILL6677,94.3,3893.6
C6678,BILL6678,29.15,357.15
C6679,BILL6679,20.85,467.5
C6680,BILL6680,37.7,2288.7
C6681,BILL6681,95.5,4627.85
C6682,BILL6682,91.05,289.1
C6683,BILL6683,92.45,6460.55
C6684,BILL6684,44.15,1931.3
C6685,BILL6685,36.05,402.6
C6686,BILL6686,50.25,2221.55
C6687,BILL6687,109.75,7758.9
C6688,BILL6688,79.2,172.85
C6689,BILL6689,20.3,224.5
C6690,BILL6690,112.35,7388.45
C6691,BILL6691,94.3,3460.95
C6692,BILL6692,41.15,1700.9
C6693,BILL6693,74.65,3090.65
C6694,BILL6694,48.25,1293.8
C6695,BILL6695,76.15,645.8
C6696,BILL6696,71.1,5224.95
C6697,BILL6697,96.55,500.1
C6698,BILL6698,79.3,2427.1
C6699,BILL6699,89.6,3488.15
C6700,BILL6700,20.5,1035.7
C6701,BILL6701,106.3,7565.35
C6702,BILL6702,100.35,2799
C6703,BILL6703,85.6,1601.5
C6704,BILL6704,45.25,85.5
C6705,BILL6705,106.15,6256.2
C6706,BILL6706,51.1,1232.9
C6707,BILL6707,19.9,19.9
C6708,BILL6708,25.7,1937.4
C6709,BILL6709,74.3,1096.25
C6710,BILL6710,99.4,5059.75
C6711,BILL6711,69.7,3023.65
C6712,BILL6712,98.35,4889.2
C6713,BILL6713,85.45,2289.9
C6714,BILL6714,95.9,6503.2
C6715,BILL6715,100.75,1313.25
C6716,BILL6716,89.2,990.3
C6717,BILL6717,74.1,228
C6718,BILL6718,100.6,5746.15
C6719,BILL6719,75,209.1
C6720,BILL6720,25.75,1864.2
C6721,BILL6721,84.1,5979.7
C6722,BILL6722,79.3,3902.45
C6723,BILL6723,107.05,7142.5
C6724,BILL6724,20.05,902
C6725,BILL6725,70.2,4481
C6726,BILL6726,19.5,805.2
C6727,BILL6727,70.75,154.85
C6728,BILL6728,45.3,528.45
C6729,BILL6729,115.15,8349.7
C6730,BILL6730,72.95,4953.25
C6731,BILL6731,19.65,332.65
C6732,BILL6732,19.55,470.2
C6733,BILL6733,89.55,2259.35
C6734,BILL6734,50.35,1411.35
C6735,BILL6735,50.25,593.75
C6736,BILL6736,87.25,6328.7
C6737,BILL6737,20.8,1411.9
C6738,BILL6738,109.25,6841.4
C6739,BILL6739,20.35,20.35
C6740,BILL6740,55.9,238.5
C6741,BILL6741,79.2,3233.85
C6742,BILL6742,96,1062.1
C6743,BILL6743,79.2,4016.3
C6744,BILL6744,24,226.55
C6745,BILL6745,101.35,7110.75
C6746,BILL6746,100.1,5440.9
C6747,BILL6747,56.5,235.1
C6748,BILL6748,35.45,1958.95
C6749,BILL6749,85,85
C6750,BILL6750,79.4,5528.9
C6751,BILL6751,35.2,1463.7
C6752,BILL6752,19.65,1025.05
C6753,BILL6753,49.85,552.1
C6754,BILL6754,68.75,3815.4
C6755,BILL6755,61.9,500.5
C6756,BILL6756,79.9,3313.4
C6757,BILL6757,89.75,1938.9
C6758,BILL6758,59.3,3014.65
C6759,BILL6759,19.4,460.25
C6760,BILL6760,93.65,4839.15
C6761,BILL6761,49.4,184.4
C6762,BILL6762,19.9,19.9
C6763,BILL6763,55,2010.55
C6764,BILL6764,72.9,5139.65
C6765,BILL6765,69.2,69.2
C6766,BILL6766,25.6,1673.4
C6767,BILL6767,19.75,309.35
C6768,BILL6768,55.7,3171.6
C6769,BILL6769,117.5,8670.1
C6770,BILL6770,19.85,916
C6771,BILL6771,78.9,299.75
C6772,BILL6772,20.65,702.05
C6773,BILL6773,62.3,2354.8
C6774,BILL6774,92.5,3473.4
C6775,BILL6775,19.65,19.65
C6776,BILL6776,79.75,4438.2
C6777,BILL6777,79.95,4819.75
C6778,BILL6778,29.9,92.25
C6779,BILL6779,19.75,1567
C6780,BILL6780,45,1242.45
C6781,BILL6781,44.8,559.2
C6782,BILL6782,69.65,220.1
C6783,BILL6783,51.1,531.15
C6784,BILL6784,53.15,1183.2
C6785,BILL6785,24.7,465.85
C6786,BILL6786,111.6,6876.05
C6787,BILL6787,48.55,501
C6788,BILL6788,109.95,3782.4
C6789,BILL6789,20.8,460.2
C6790,BILL6790,20.2,20.2
C6791,BILL6791,25.6,1790.35
C6792,BILL6792,39.65,733.35
C6793,BILL6793,24.9,1334
C6794,BILL6794,108.4,7767.25
C6795,BILL6795,19.55,876.15
C6796,BILL6796,85.1,4600.95
C6797,BILL6797,56.7,113.55
C6798,BILL6798,69.05,1793.25
C6799,BILL6799,70.15,886.7
C6800,BILL6800,111.15,7737.55
C6801,BILL6801,105.95,1348.9
C6802,BILL6802,89.35,1686.85
C6803,BILL6803,89.1,1879.25
C6804,BILL6804,91.25,4013.8
C6805,BILL6805,90.35,434.5
C6806,BILL6806,105.55,7195.35
C6807,BILL6807,19.1,780.1
C6808,BILL6808,20.4,107.6
C6809,BILL6809,100.45,3801.7
C6810,BILL6810,74.95,308.7
C6811,BILL6811,29.7,438.25
C6812,BILL6812,50.35,50.35
C6813,BILL6813,85.7,3778.1
C6814,BILL6814,47.85,3147.5
C6815,BILL6815,94,5438.95
C6816,BILL6816,69.85,5102.35
C6817,BILL6817,70.3,70.3
C6818,BILL6818,25.85,1872.2
C6819,BILL6819,71.1,213.35
C6820,BILL6820,98.8,5617.75
C6821,BILL6821,93.35,5386.5
C6822,BILL6822,99.85,1776.95
C6823,BILL6823,80.3,2483.05
C6824,BILL6824,50.55,235.65
C6825,BILL6825,80.45,5224.35
C6826,BILL6826,81.3,2272.8
C6827,BILL6827,20.7,83.75
C6828,BILL6828,79.05,4663.4
C6829,BILL6829,19.05,201.7
C6830,BILL6830,19.6,125
C6831,BILL6831,20.2,684.4
C6832,BILL6832,86.8,620.35
C6833,BILL6833,20.9,1146.05
C6834,BILL6834,103.6,1806.35
C6835,BILL6835,38.8,603
C6836,BILL6836,88.4,5798.3
C6837,BILL6837,84.2,519.15
C6838,BILL6838,79.7,497.6
C6839,BILL6839,99,1301.7
C6840,BILL6840,100.75,1129.75
C6841,BILL6841,19.3,19.3
C6842,BILL6842,55.75,266.95
C6843,BILL6843,19.95,257
C6844,BILL6844,91.75,865.8
C6845,BILL6845,89.65,2623.65
C6846,BILL6846,45.85,45.85
C6847,BILL6847,79.55,79.55
C6848,BILL6848,55.95,1082.8
C6849,BILL6849,69,147.8
C6850,BILL6850,83.55,2570.2
C6851,BILL6851,65.7,4378.9
C6852,BILL6852,94.9,3616.25
C6853,BILL6853,61.9,2924.05
C6854,BILL6854,111.1,6014.85
C6855,BILL6855,20,32.7
C6856,BILL6856,67.7,2882.25
C6857,BILL6857,25.15,1509.9
C6858,BILL6858,92.85,5305.05
C6859,BILL6859,89.1,2368.4
C6860,BILL6860,111.3,7985.9
C6861,BILL6861,101.9,3545.35
C6862,BILL6862,91.65,1301
C6863,BILL6863,88.85,372.45
C6864,BILL6864,60.6,2985.25
C6865,BILL6865,25.3,77.75
C6866,BILL6866,65.5,564.35
C6867,BILL6867,95.45,95.45
C6868,BILL6868,19.95,1311.75
C6869,BILL6869,91.1,1135.7
C6870,BILL6870,54.15,2319.8
C6871,BILL6871,74.6,3720.35
C6872,BILL6872,94.6,5025.8
C6873,BILL6873,81.15,5224.5
C6874,BILL6874,89.05,6185.8
C6875,BILL6875,49.2,1498.55
C6876,BILL6876,19.45,1208.6
C6877,BILL6877,104.3,6613.65
C6878,BILL6878,69.7,69.7
C6879,BILL6879,89.5,573.3
C6880,BILL6880,86.05,1818.9
C6881,BILL6881,25.2,1787.35
C6882,BILL6882,35.15,1051.05
C6883,BILL6883,99.65,7181.25
C6884,BILL6884,105.35,3688.6
C6885,BILL6885,35.15,99.75
C6886,BILL6886,73.75,871.4
C6887,BILL6887,101.35,780.5
C6888,BILL6888,24.3,821.6
C6889,BILL6889,80.7,239.45
C6890,BILL6890,89.85,244.45
C6891,BILL6891,61.1,3357.9
C6892,BILL6892,29.05,129.6
C6893,BILL6893,99.7,4977.2
C6894,BILL6894,55.9,365.35
C6895,BILL6895,105.9,334.65
C6896,BILL6896,46,2424.05
C6897,BILL6897,43.95,43.95
C6898,BILL6898,80.4,4981.15
C6899,BILL6899,100.05,2090.25
C6900,BILL6900,45.1,45.1
C6901,BILL6901,94,4905.75
C6902,BILL6902,68.95,2038.7
C6903,BILL6903,68.45,4014
C6904,BILL6904,69,2441.7
C6905,BILL6905,43.85,2751
C6906,BILL6906,44.5,1307.8
C6907,BILL6907,18.7,383.65
C6908,BILL6908,70.25,2868.05
C6909,BILL6909,55.35,449.75
C6910,BILL6910,53.55,53.55
C6911,BILL6911,114.6,7882.5
C6912,BILL6912,20.1,1087.7
C6913,BILL6913,85.5,791.7
C6914,BILL6914,108.75,7493.05
C6915,BILL6915,103,4414.3
C6916,BILL6916,97.85,6841.3
C6917,BILL6917,19.55,819.95
C6918,BILL6918,84.05,6052.25
C6919,BILL6919,103.75,3361.05
C6920,BILL6920,89.4,4869.5
C6921,BILL6921,19.7,509.3
C6922,BILL6922,79.85,4308.25
C6923,BILL6923,74.45,221.1
C6924,BILL6924,74.1,3833.95
C6925,BILL6925,69.35,69.35
C6926,BILL6926,18.8,294.95
C6927,BILL6927,73.85,4092.85
C6928,BILL6928,64.4,316.9
C6929,BILL6929,55.8,2651.2
